lot_name,lot_date,wafer_id,die_id,vdd_core,junction_temp,leakage_current,ring_oscillator_speed,thermal_resistance,ir_drop_estimate,silicon_lot_id,fmax_predicted,pass_fail,bin
LOT-2415,2024-07-01,W12,D006,0.814,71.2,66.26,1142.8,24.1,30.68,0,1403.5296139231655,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W12,D007,0.92,76.1,33.53,965.4,19.25,38.65,0,1440.7169489725452,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W12,D008,0.872,100.3,28.66,976.3,23.34,39.39,0,1280.4090210621273,PASS,BIN3-Below
LOT-2415,2024-07-01,W13,D001,0.813,99.1,21.25,948.4,15.47,39.78,0,1175.1429968400043,FAIL,BIN4-Low
LOT-2415,2024-07-01,W13,D002,0.883,78.8,19.64,1206.7,23.82,32.3,0,1490.0192137166182,PASS,BIN1-Target
LOT-2415,2024-07-01,W13,D003,0.842,56.4,58.04,1061.2,22.06,44.15,0,1418.8993944807191,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W13,D004,0.892,78.4,22.42,800.0,28.28,42.13,0,1239.341054525485,FAIL,BIN4-Low
LOT-2415,2024-07-01,W13,D005,0.878,106.9,34.12,1214.0,21.75,33.47,0,1436.8639364872506,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W13,D006,1.095,83.7,58.43,968.4,25.43,32.9,0,1758.4960320111197,PASS,BIN0-Premium
LOT-2415,2024-07-01,W13,D007,0.975,71.0,40.26,1218.1,17.44,23.47,0,1739.846433578603,PASS,BIN0-Premium
LOT-2415,2024-07-01,W13,D008,1.076,78.3,51.83,1062.6,22.85,11.0,0,1826.6263880193287,PASS,BIN0-Premium
LOT-2415,2024-07-01,W14,D001,0.785,91.6,16.87,1065.7,23.96,39.24,0,1182.8114570715713,FAIL,BIN4-Low
LOT-2415,2024-07-01,W14,D002,0.913,96.6,38.08,979.1,16.12,36.33,0,1403.431496132869,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W14,D003,0.793,74.3,34.02,1019.0,26.46,52.57,0,1205.6472045987116,FAIL,BIN4-Low
LOT-2415,2024-07-01,W14,D004,0.906,90.2,19.26,862.2,28.83,43.84,0,1264.1731868513666,PASS,BIN3-Below
LOT-2415,2024-07-01,W14,D005,0.901,110.5,24.8,996.8,32.53,43.36,0,1280.554393549489,PASS,BIN3-Below
LOT-2415,2024-07-01,W14,D006,0.92,92.0,18.81,1102.7,17.59,34.02,0,1477.3063842892332,PASS,BIN1-Target
LOT-2415,2024-07-01,W14,D007,0.842,76.0,33.08,1112.4,16.96,48.99,0,1379.1311509230638,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W14,D008,0.909,68.1,33.59,935.0,31.45,30.81,0,1396.8149386565647,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W15,D001,0.954,89.5,26.89,1087.3,27.17,18.34,0,1539.1092464247965,PASS,BIN1-Target
LOT-2415,2024-07-01,W15,D002,0.928,75.5,51.5,1145.6,20.71,34.58,0,1587.2470849206572,PASS,BIN1-Target
LOT-2415,2024-07-01,W15,D003,0.893,82.8,5.0,1058.0,31.77,42.91,0,1351.4685494654454,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W15,D004,0.9,103.2,22.81,981.3,19.28,21.03,0,1359.5078210913787,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W15,D005,0.957,60.0,67.43,1179.9,21.01,29.9,0,1723.9484893684323,PASS,BIN0-Premium
LOT-2415,2024-07-01,W15,D006,0.943,81.5,21.8,878.1,14.4,48.18,0,1403.3820107686477,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W15,D007,0.924,119.1,55.71,974.6,16.59,29.07,0,1394.5868702802939,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W15,D008,0.965,76.7,40.21,1024.9,10.21,39.44,0,1590.6701807578859,PASS,BIN1-Target
LOT-2415,2024-07-01,W16,D001,0.975,55.9,78.35,968.9,21.5,30.51,0,1651.3205613759378,PASS,BIN0-Premium
LOT-2415,2024-07-01,W16,D002,0.872,89.6,74.19,939.0,22.31,44.7,0,1334.5557110986092,PASS,BIN3-Below
LOT-2415,2024-07-01,W16,D003,0.927,70.4,26.17,947.2,21.14,32.6,0,1451.1429287377478,PASS,BIN1-Target
LOT-2415,2024-07-01,W16,D004,0.937,87.0,37.79,837.7,23.91,18.77,0,1388.0708833953863,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W16,D005,0.88,92.1,24.58,866.2,21.0,36.97,0,1255.604021098653,PASS,BIN3-Below
LOT-2415,2024-07-01,W16,D006,0.951,96.4,56.62,903.3,27.31,5.0,0,1461.3903594764975,PASS,BIN1-Target
LOT-2415,2024-07-01,W16,D007,0.889,76.5,26.26,933.2,22.13,9.32,0,1390.560152026115,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W16,D008,0.899,96.3,40.33,1039.5,20.8,23.09,0,1422.8957617443743,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W17,D001,0.939,88.1,47.78,1060.0,28.18,37.5,0,1492.5695870923576,PASS,BIN1-Target
LOT-2415,2024-07-01,W17,D002,0.901,53.4,23.84,1047.9,30.28,39.86,0,1465.1612533194057,PASS,BIN1-Target
LOT-2415,2024-07-01,W17,D003,0.966,74.0,27.17,858.9,16.45,41.2,0,1462.6757275714567,PASS,BIN1-Target
LOT-2415,2024-07-01,W17,D004,1.064,99.9,44.05,954.3,24.9,28.82,0,1644.0718248866206,PASS,BIN0-Premium
LOT-2415,2024-07-01,W17,D005,0.836,125.0,18.19,1083.1,24.64,33.31,0,1209.8429142962516,FAIL,BIN4-Low
LOT-2415,2024-07-01,W17,D006,0.88,67.2,38.06,944.9,21.9,17.7,0,1406.9411255174562,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W17,D007,0.9,69.6,35.06,1068.3,17.2,46.69,0,1478.5594101510048,PASS,BIN1-Target
LOT-2415,2024-07-01,W17,D008,0.943,61.5,32.33,959.5,22.68,39.39,0,1502.172493363052,PASS,BIN1-Target
LOT-2415,2024-07-01,W18,D001,0.982,35.4,28.31,943.3,35.0,43.4,0,1579.503461855077,PASS,BIN1-Target
LOT-2415,2024-07-01,W18,D002,0.91,106.5,5.0,1152.3,19.91,26.15,0,1440.5980608341483,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W18,D003,0.915,57.4,35.5,1012.7,17.04,24.83,0,1536.5118931182817,PASS,BIN1-Target
LOT-2415,2024-07-01,W18,D004,1.039,106.4,62.38,995.9,26.79,26.01,0,1627.7114205134246,PASS,BIN0-Premium
LOT-2415,2024-07-01,W18,D005,0.973,107.4,55.2,1093.9,25.48,15.6,0,1575.5521856056973,PASS,BIN1-Target
LOT-2415,2024-07-01,W18,D006,0.966,87.5,41.51,1045.7,27.56,36.18,0,1530.6622431185401,PASS,BIN1-Target
LOT-2415,2024-07-01,W18,D007,0.869,70.2,26.71,910.2,20.98,40.4,0,1314.4099488855827,PASS,BIN3-Below
LOT-2415,2024-07-01,W18,D008,1.086,89.5,22.92,879.3,20.73,14.74,0,1673.6468844670837,PASS,BIN0-Premium
LOT-2415,2024-07-01,W19,D001,0.864,85.0,41.08,925.4,26.99,54.88,0,1254.4424249920964,PASS,BIN3-Below
LOT-2415,2024-07-01,W19,D002,0.982,111.1,32.95,1038.0,24.75,28.5,0,1505.6799302412335,PASS,BIN1-Target
LOT-2415,2024-07-01,W19,D003,1.091,75.0,66.77,1340.1,26.49,29.37,0,2006.9635826780627,PASS,BIN0-Premium
LOT-2415,2024-07-01,W19,D004,0.88,125.0,19.65,1050.8,23.09,17.95,0,1299.3269165030717,PASS,BIN3-Below
LOT-2415,2024-07-01,W19,D005,0.969,65.8,43.27,993.3,22.87,54.45,0,1548.5910464243452,PASS,BIN1-Target
LOT-2415,2024-07-01,W19,D006,0.971,106.8,5.04,1184.7,25.27,22.95,0,1557.549355152584,PASS,BIN1-Target
LOT-2415,2024-07-01,W19,D007,0.889,106.3,30.19,1083.6,24.98,38.61,0,1358.0528072633301,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W19,D008,0.904,88.0,24.33,1000.7,24.84,37.52,0,1376.542333965661,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W20,D001,0.914,96.3,18.96,1061.3,30.62,37.4,0,1385.9065161399503,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W20,D002,0.84,113.6,50.57,1149.2,25.83,21.15,0,1338.1312299964761,PASS,BIN3-Below
LOT-2415,2024-07-01,W20,D003,0.966,81.3,20.29,930.4,12.76,29.26,0,1508.0086657627708,PASS,BIN1-Target
LOT-2415,2024-07-01,W20,D004,0.918,103.5,41.09,1086.9,23.05,38.24,0,1438.8951654043644,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W20,D005,0.996,55.2,42.26,1206.3,29.63,26.36,0,1770.7531944661912,PASS,BIN0-Premium
LOT-2415,2024-07-01,W20,D006,0.925,104.3,25.24,1171.2,27.97,53.55,0,1443.0112409712729,PASS,BIN2-Guardband
LOT-2415,2024-07-01,W20,D007,0.85,120.7,34.9,1153.2,20.29,47.61,0,1299.860154650712,PASS,BIN3-Below
LOT-2415,2024-07-01,W20,D008,1.004,72.8,26.9,1169.5,23.75,22.97,0,1723.9796483405096,PASS,BIN0-Premium
LOT-2416,2024-07-04,W01,D001,0.845,39.8,43.82,1358.5,25.24,30.81,1,1651.3837728308995,PASS,BIN0-Premium
LOT-2416,2024-07-04,W01,D002,0.89,62.1,27.99,963.4,20.17,35.07,1,1431.223061799257,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W01,D003,0.856,73.5,49.12,1218.4,24.48,36.45,1,1503.4135595867942,PASS,BIN1-Target
LOT-2416,2024-07-04,W01,D004,0.727,53.3,37.41,919.9,16.08,20.39,1,1178.7815096334768,FAIL,BIN4-Low
LOT-2416,2024-07-04,W01,D005,0.847,86.6,58.38,1064.7,29.71,25.1,1,1374.3284502964734,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W01,D006,0.936,73.0,27.53,974.7,24.1,25.03,1,1495.9219348586694,PASS,BIN1-Target
LOT-2416,2024-07-04,W01,D007,0.822,113.8,40.53,1004.3,27.72,34.72,1,1195.5264941747837,FAIL,BIN4-Low
LOT-2416,2024-07-04,W01,D008,0.914,94.3,40.85,989.4,18.74,19.21,1,1452.704665174303,PASS,BIN1-Target
LOT-2416,2024-07-04,W02,D001,0.803,60.6,40.36,1048.7,29.19,22.56,1,1334.3941919587471,PASS,BIN3-Below
LOT-2416,2024-07-04,W02,D002,0.843,86.5,49.67,899.9,18.35,25.1,1,1293.6295259310548,PASS,BIN3-Below
LOT-2416,2024-07-04,W02,D003,0.845,35.7,45.09,911.7,20.7,39.54,1,1397.4070482623592,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W02,D004,0.903,70.6,57.9,927.3,19.04,27.96,1,1461.5687047924746,PASS,BIN1-Target
LOT-2416,2024-07-04,W02,D005,0.874,71.7,40.07,1083.0,21.98,58.52,1,1423.6784592820823,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W02,D006,0.859,74.9,80.0,823.0,23.56,29.54,1,1319.156788271145,PASS,BIN3-Below
LOT-2416,2024-07-04,W02,D007,0.775,70.6,56.58,1128.2,23.13,38.32,1,1320.9081283257149,PASS,BIN3-Below
LOT-2416,2024-07-04,W02,D008,0.923,97.1,37.51,1102.8,23.19,35.58,1,1487.5963471632372,PASS,BIN1-Target
LOT-2416,2024-07-04,W03,D001,0.876,38.4,35.17,964.7,24.81,32.15,1,1464.7018532512013,PASS,BIN1-Target
LOT-2416,2024-07-04,W03,D002,0.869,81.2,36.99,1184.7,29.29,54.07,1,1431.9485613755946,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W03,D003,0.7,72.7,40.02,1089.4,18.9,30.46,1,1162.0920837624524,FAIL,BIN4-Low
LOT-2416,2024-07-04,W03,D004,0.954,90.5,36.62,927.7,21.54,25.39,1,1474.7034854706446,PASS,BIN1-Target
LOT-2416,2024-07-04,W03,D005,0.832,79.4,76.69,1112.6,23.98,41.71,1,1408.749773749828,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W03,D006,0.914,94.0,45.34,1367.5,23.29,43.33,1,1634.701363934977,PASS,BIN0-Premium
LOT-2416,2024-07-04,W03,D007,0.867,104.1,57.3,950.8,23.54,34.79,1,1301.9159126938832,PASS,BIN3-Below
LOT-2416,2024-07-04,W03,D008,0.873,101.2,20.66,937.0,22.07,43.36,1,1259.860540284541,PASS,BIN3-Below
LOT-2416,2024-07-04,W04,D001,0.893,85.1,32.07,1051.3,13.68,44.57,1,1442.276162515138,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W04,D002,0.822,89.6,52.62,938.8,15.61,43.17,1,1256.3096919451393,PASS,BIN3-Below
LOT-2416,2024-07-04,W04,D003,0.786,37.4,62.28,1250.6,24.17,43.3,1,1493.2390246992666,PASS,BIN1-Target
LOT-2416,2024-07-04,W04,D004,0.843,125.0,41.9,947.7,22.76,23.01,1,1205.9158077904087,FAIL,BIN4-Low
LOT-2416,2024-07-04,W04,D005,0.882,95.4,18.94,1031.0,20.63,37.53,1,1357.8301385035857,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W04,D006,0.884,76.5,70.37,1119.8,20.59,44.96,1,1512.2679991015987,PASS,BIN1-Target
LOT-2416,2024-07-04,W04,D007,0.701,40.1,40.85,858.4,27.41,33.75,1,1077.4755128375812,FAIL,BIN5-Reject
LOT-2416,2024-07-04,W04,D008,0.841,91.8,35.65,987.6,30.29,31.97,1,1265.308804082083,PASS,BIN3-Below
LOT-2416,2024-07-04,W05,D001,0.885,83.4,24.15,909.9,35.0,40.89,1,1277.8576949079684,PASS,BIN3-Below
LOT-2416,2024-07-04,W05,D002,0.882,86.5,32.83,924.8,24.58,36.59,1,1322.488637045459,PASS,BIN3-Below
LOT-2416,2024-07-04,W05,D003,0.922,77.4,29.42,1113.6,25.65,40.51,1,1517.0340877303806,PASS,BIN1-Target
LOT-2416,2024-07-04,W05,D004,0.832,95.2,49.01,1059.3,23.22,47.89,1,1297.465908246354,PASS,BIN3-Below
LOT-2416,2024-07-04,W05,D005,0.937,109.4,28.17,1254.3,30.85,38.0,1,1534.122041494758,PASS,BIN1-Target
LOT-2416,2024-07-04,W05,D006,0.906,85.5,41.22,944.1,28.73,41.51,1,1369.722392564189,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W05,D007,0.949,65.5,40.7,1028.4,19.4,32.13,1,1589.918074121952,PASS,BIN1-Target
LOT-2416,2024-07-04,W05,D008,0.818,87.4,49.05,1157.6,14.94,47.34,1,1376.8719967296463,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W06,D001,0.897,90.5,37.79,1023.9,23.34,40.66,1,1402.413266478055,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W06,D002,0.92,60.8,62.59,975.2,26.36,42.56,1,1506.7110572244503,PASS,BIN1-Target
LOT-2416,2024-07-04,W06,D003,0.831,82.0,50.68,875.2,17.95,37.1,1,1253.1027053525204,PASS,BIN3-Below
LOT-2416,2024-07-04,W06,D004,0.923,91.0,49.89,859.1,31.44,29.03,1,1356.3903395852603,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W06,D005,0.792,105.8,39.63,1257.3,25.61,45.85,1,1301.4050980596567,PASS,BIN3-Below
LOT-2416,2024-07-04,W06,D006,0.839,64.9,69.16,1084.2,25.6,38.61,1,1431.383464000044,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W06,D007,0.907,100.2,80.0,983.9,25.76,43.48,1,1410.9640674781226,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W06,D008,0.916,50.5,50.89,1146.8,16.87,53.19,1,1627.3158632259453,PASS,BIN0-Premium
LOT-2416,2024-07-04,W07,D001,0.944,77.9,20.01,1107.6,22.9,29.93,1,1564.8944477117032,PASS,BIN1-Target
LOT-2416,2024-07-04,W07,D002,0.9,55.9,41.08,866.9,16.47,17.29,1,1460.6490243786282,PASS,BIN1-Target
LOT-2416,2024-07-04,W07,D003,0.953,102.5,17.22,1065.0,22.65,20.28,1,1505.8392114270616,PASS,BIN1-Target
LOT-2416,2024-07-04,W07,D004,0.811,115.4,39.95,1209.0,19.05,26.37,1,1332.3855644480798,PASS,BIN3-Below
LOT-2416,2024-07-04,W07,D005,0.847,79.0,37.31,1023.2,35.0,23.62,1,1329.3220699882322,PASS,BIN3-Below
LOT-2416,2024-07-04,W07,D006,0.92,84.2,38.62,1221.3,19.95,42.29,1,1586.6255524915127,PASS,BIN1-Target
LOT-2416,2024-07-04,W07,D007,0.905,76.3,50.44,937.6,28.44,34.02,1,1410.117642502686,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W07,D008,0.784,98.9,26.58,927.8,31.43,39.69,1,1083.1125568265516,FAIL,BIN5-Reject
LOT-2416,2024-07-04,W08,D001,0.797,60.7,12.44,1133.2,22.2,46.77,1,1326.0628997254867,PASS,BIN3-Below
LOT-2416,2024-07-04,W08,D002,0.753,79.5,75.82,1000.8,16.34,37.1,1,1228.5500894899237,FAIL,BIN4-Low
LOT-2416,2024-07-04,W08,D003,0.853,70.1,5.0,1066.3,22.71,43.79,1,1357.6110238696913,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W08,D004,0.86,95.4,31.49,992.0,12.51,26.06,1,1351.9219835663696,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W08,D005,0.841,68.2,60.43,1081.6,26.82,32.76,1,1419.6837960949383,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W08,D006,0.769,75.8,41.99,1177.5,14.11,18.75,1,1366.0144954485515,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W08,D007,0.909,87.9,29.51,943.8,28.09,37.25,1,1363.2805591071922,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W08,D008,0.852,99.4,48.01,1024.9,18.74,25.12,1,1348.977018904604,PASS,BIN3-Below
LOT-2416,2024-07-04,W09,D001,0.77,89.9,26.04,1016.2,35.0,30.07,1,1135.817034777256,FAIL,BIN4-Low
LOT-2416,2024-07-04,W09,D002,0.868,101.6,40.9,968.9,16.94,22.94,1,1339.2167678072437,PASS,BIN3-Below
LOT-2416,2024-07-04,W09,D003,0.922,122.0,54.31,800.0,26.55,28.67,1,1262.5148683094756,PASS,BIN3-Below
LOT-2416,2024-07-04,W09,D004,0.85,78.7,33.05,1023.8,22.41,33.52,1,1354.9205969366828,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W09,D005,0.88,90.0,19.94,915.0,27.27,19.56,1,1305.8832757343253,PASS,BIN3-Below
LOT-2416,2024-07-04,W09,D006,0.844,86.1,50.61,1006.0,23.35,46.42,1,1313.7929707888459,PASS,BIN3-Below
LOT-2416,2024-07-04,W09,D007,0.937,115.2,15.56,1139.5,24.02,37.33,1,1458.0726208984875,PASS,BIN1-Target
LOT-2416,2024-07-04,W09,D008,0.92,89.8,23.81,800.0,27.35,38.43,1,1286.2333163538217,PASS,BIN3-Below
LOT-2416,2024-07-04,W10,D001,0.916,69.3,36.89,1153.5,28.05,33.53,1,1562.2053657222993,PASS,BIN1-Target
LOT-2416,2024-07-04,W10,D002,0.928,52.0,25.69,1048.1,28.23,33.08,1,1551.028315650625,PASS,BIN1-Target
LOT-2416,2024-07-04,W10,D003,0.882,48.7,42.93,1086.0,29.7,55.49,1,1481.6269323269241,PASS,BIN1-Target
LOT-2416,2024-07-04,W10,D004,0.893,103.3,37.88,1069.2,19.41,32.81,1,1414.0761689204278,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W10,D005,0.821,58.2,50.0,1050.5,25.35,48.48,1,1358.804919924285,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W10,D006,0.924,87.0,37.99,978.5,26.75,38.51,1,1425.7121771583038,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W10,D007,0.895,67.2,23.7,1089.9,18.93,23.19,1,1519.3738461399619,PASS,BIN1-Target
LOT-2416,2024-07-04,W10,D008,0.925,112.4,66.14,1016.7,23.91,28.67,1,1443.6539305669808,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W11,D001,0.868,65.1,69.81,918.1,28.5,26.29,1,1394.1702480402264,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W11,D002,0.898,94.4,46.49,1064.7,26.57,54.42,1,1398.7655416056011,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W11,D003,0.875,107.1,51.17,1131.9,27.24,29.97,1,1405.4089813508278,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W11,D004,0.825,68.6,21.48,1156.3,27.43,37.38,1,1379.1917439346505,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W11,D005,0.712,72.1,29.52,1138.6,27.29,21.04,1,1190.205155562004,FAIL,BIN4-Low
LOT-2416,2024-07-04,W11,D006,0.866,91.7,37.15,1073.6,17.45,30.88,1,1405.0885735427432,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W11,D007,0.812,71.7,55.85,1005.6,13.36,14.38,1,1376.595416702878,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W11,D008,0.801,74.9,35.37,1006.5,28.08,29.81,1,1256.4480564196742,PASS,BIN3-Below
LOT-2416,2024-07-04,W12,D001,0.794,63.4,46.48,806.2,20.75,32.29,1,1185.2212494249545,FAIL,BIN4-Low
LOT-2416,2024-07-04,W12,D002,0.903,67.9,44.23,1217.0,26.62,23.47,1,1608.2922902970283,PASS,BIN0-Premium
LOT-2416,2024-07-04,W12,D003,0.905,84.4,35.19,805.0,30.9,29.2,1,1292.0120037731526,PASS,BIN3-Below
LOT-2416,2024-07-04,W12,D004,0.855,71.6,65.11,1004.7,16.62,38.03,1,1419.75326214605,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W12,D005,0.814,103.3,35.38,955.5,25.8,41.58,1,1167.8465194155256,FAIL,BIN4-Low
LOT-2416,2024-07-04,W12,D006,0.876,89.1,59.72,1166.0,21.94,27.47,1,1502.9627566620184,PASS,BIN1-Target
LOT-2416,2024-07-04,W12,D007,0.85,90.0,37.01,1003.9,21.49,49.52,1,1298.5051520573584,PASS,BIN3-Below
LOT-2416,2024-07-04,W12,D008,0.869,61.1,52.03,1032.1,21.26,42.52,1,1451.0930875318522,PASS,BIN1-Target
LOT-2416,2024-07-04,W13,D001,0.862,88.3,32.14,970.2,23.88,24.77,1,1327.8956075398369,PASS,BIN3-Below
LOT-2416,2024-07-04,W13,D002,0.93,89.6,48.68,937.5,17.96,52.77,1,1424.240604059541,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W13,D003,0.913,63.7,45.37,1020.2,26.67,21.8,1,1523.0343773957961,PASS,BIN1-Target
LOT-2416,2024-07-04,W13,D004,0.789,100.2,58.94,1169.2,26.35,31.09,1,1300.1040929153762,PASS,BIN3-Below
LOT-2416,2024-07-04,W13,D005,0.84,96.9,63.51,870.8,24.51,16.73,1,1254.7091133207484,PASS,BIN3-Below
LOT-2416,2024-07-04,W13,D006,0.719,85.6,17.68,947.8,20.24,26.85,1,1054.0778178930495,FAIL,BIN5-Reject
LOT-2416,2024-07-04,W13,D007,0.862,62.8,44.55,1106.7,24.82,43.14,1,1457.9098698919856,PASS,BIN1-Target
LOT-2416,2024-07-04,W13,D008,0.753,99.4,34.04,1125.7,35.0,22.02,1,1168.2237326820502,FAIL,BIN4-Low
LOT-2416,2024-07-04,W14,D001,0.896,59.8,73.5,1037.7,25.14,38.24,1,1526.4241914215768,PASS,BIN1-Target
LOT-2416,2024-07-04,W14,D002,0.789,74.3,68.44,1271.0,21.38,37.09,1,1443.5587344130568,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W14,D003,0.891,97.1,30.2,1000.4,16.95,44.02,1,1366.6907531004094,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W14,D004,0.856,80.1,76.06,1129.4,24.2,8.76,1,1507.8863114002818,PASS,BIN1-Target
LOT-2416,2024-07-04,W14,D005,0.884,92.2,54.01,1096.7,26.45,37.82,1,1432.1322643561073,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W14,D006,0.907,89.4,35.61,1035.6,27.52,37.95,1,1418.7274024108665,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W14,D007,0.958,45.5,42.51,1145.7,23.34,37.32,1,1708.6088948958366,PASS,BIN0-Premium
LOT-2416,2024-07-04,W14,D008,0.74,38.9,39.55,1302.9,19.02,34.74,1,1439.1894456773516,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W15,D001,0.902,109.1,56.96,1061.8,33.09,35.39,1,1388.0606709572735,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W15,D002,0.821,81.9,20.01,1158.8,18.43,36.82,1,1367.0006164142667,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W15,D003,0.95,92.6,65.7,1116.1,21.2,33.6,1,1598.266143953319,PASS,BIN1-Target
LOT-2416,2024-07-04,W15,D004,0.87,86.8,50.7,815.1,21.24,17.04,1,1295.2573034052582,PASS,BIN3-Below
LOT-2416,2024-07-04,W15,D005,0.969,88.5,30.71,1200.6,22.33,39.58,1,1639.1726911865976,PASS,BIN0-Premium
LOT-2416,2024-07-04,W15,D006,0.86,37.3,50.32,989.0,17.89,39.69,1,1481.3232946448602,PASS,BIN1-Target
LOT-2416,2024-07-04,W15,D007,0.892,125.0,22.37,1104.1,26.51,45.98,1,1318.735114419908,PASS,BIN3-Below
LOT-2416,2024-07-04,W15,D008,0.812,70.3,37.64,1119.7,30.24,32.75,1,1347.0971752919422,PASS,BIN3-Below
LOT-2416,2024-07-04,W16,D001,0.931,110.1,28.35,1004.7,17.69,41.16,1,1408.6367588604396,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W16,D002,0.774,91.9,50.15,1165.1,31.45,44.9,1,1244.624216169093,FAIL,BIN4-Low
LOT-2416,2024-07-04,W16,D003,0.843,125.0,68.21,1058.3,22.45,28.31,1,1296.429710546379,PASS,BIN3-Below
LOT-2416,2024-07-04,W16,D004,0.868,108.2,43.68,1050.8,27.91,33.56,1,1325.2489940640223,PASS,BIN3-Below
LOT-2416,2024-07-04,W16,D005,0.836,98.8,27.49,1134.9,25.72,37.21,1,1323.2894500750183,PASS,BIN3-Below
LOT-2416,2024-07-04,W16,D006,0.814,88.5,26.54,1071.6,32.79,48.3,1,1232.1494487555485,FAIL,BIN4-Low
LOT-2416,2024-07-04,W16,D007,0.905,70.7,32.53,1071.3,25.66,43.98,1,1476.4029947604995,PASS,BIN1-Target
LOT-2416,2024-07-04,W16,D008,0.859,95.0,46.81,1034.1,27.41,16.86,1,1362.2086994242868,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W17,D001,0.906,91.5,33.92,1165.8,25.08,35.14,1,1499.1025611300186,PASS,BIN1-Target
LOT-2416,2024-07-04,W17,D002,0.793,65.8,43.76,929.1,21.7,28.8,1,1249.8011040680015,FAIL,BIN4-Low
LOT-2416,2024-07-04,W17,D003,0.87,106.9,31.44,1130.6,21.18,39.56,1,1377.0270955707408,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W17,D004,0.845,55.9,76.99,983.9,24.44,38.18,1,1418.433846741212,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W17,D005,0.862,75.2,22.88,1166.7,29.72,29.87,1,1441.4066188475226,PASS,BIN2-Guardband
LOT-2416,2024-07-04,W17,D006,0.828,94.9,30.61,1162.4,27.43,27.93,1,1347.280151008956,PASS,BIN3-Below
LOT-2416,2024-07-04,W17,D007,0.721,59.2,35.48,940.2,25.59,48.68,1,1091.5803736603361,FAIL,BIN5-Reject
LOT-2416,2024-07-04,W17,D008,0.891,125.0,72.24,954.5,21.82,38.36,1,1312.897481699575,PASS,BIN3-Below
